name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,15.7837 ms,16.2097 ms,0.2331 ms,0.3757 ms,2139.54 MB,0,1,128,256
