name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,16.2960 ms,21.8609 ms,0.4600 ms,0.0632 ms,7935.69 MB,0,1,16,1024
