name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,59.5441 ms,122.5020 ms,3.1144 ms,4.0934 ms,32877.28 MB,1,0,128,4096
