name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,28.3251 ms,69.8261 ms,3.0496 ms,4.2465 ms,31395.19 MB,1,0,16,4096
