name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,75.2905 ms,157.0931 ms,0.2060 ms,0.1407 ms,41667.04 MB,0,0,64,4096
