d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
16,1024,0,0.1685 ms,0.3133 ms,0.4874 ms,0.0074 ms,0.0055 ms,0.0073 ms
