d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
128,256,1,0.7167 ms,0.7909 ms,1.5143 ms,0.0171 ms,0.0159 ms,0.0232 ms
