d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
32,4096,0,0.1675 ms,0.3126 ms,0.4859 ms,0.0100 ms,0.0054 ms,0.0076 ms
