d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
32,4096,1,0.7091 ms,0.7742 ms,1.4899 ms,0.0154 ms,0.0100 ms,0.0209 ms
