d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
64,4096,0,0.1665 ms,0.3089 ms,0.4807 ms,0.0086 ms,0.0036 ms,0.0090 ms
