d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
64,512,0,0.1655 ms,0.3098 ms,0.4808 ms,0.0078 ms,0.0045 ms,0.0072 ms
