d_model,seq_len,compile_attention,forward_times_mean,backward_times_mean,end_to_end_times_mean,forward_times_std,backward_times_std,end_to_end_times_std
32,256,0,0.1678 ms,0.3161 ms,0.4894 ms,0.0095 ms,0.0042 ms,0.0121 ms
