name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,15.1665 ms,16.6936 ms,0.3257 ms,0.0646 ms,2140.24 MB,0,0,128,256
