name,num_warmups,forward_times_mean,backward_times_mean,forward_times_std,backward_times_std,memory_usage,compile_model,compile_attention,d_model,seq_len
small,5,15.9267 ms,16.1056 ms,0.1725 ms,0.3924 ms,1897.72 MB,0,1,16,256
